"보고 시작","보고 종료","광고 이름","지출 금액 (KRW)","구매 ROAS(광고 지출 대비 수익률)","광고 세트 예산","광고 세트 예산 유형",구매,"구매 전환값","CPC(전체) (KRW)",전환율(CVR),CTR(전체),클릭(전체),결과,"결과 표시 도구",도달,노출,"장바구니에 담기","평균 구매 전환값","결과당 비용","최근 영향이 큰 변경","광고 게재","동영상 3초 이상 재생","동영상 100% 재생","동영상 재생","기여 설정"
2025-05-01,2025-05-01,250502_피부과,0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,active,,,,~
2025-05-01,2025-05-01,250502_봄맞이(재업),0,,220000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-05-15T09:47:23+0900,inactive,,,,~
2025-05-01,2025-05-01,동안비결_250328,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,100원_250403,0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-01,2025-05-01,따라해_250403,0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-01,2025-05-01,똥손_250403,0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-01,2025-05-01,전재산_250403,0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-01,2025-05-01,조기소진_250403,0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-01,2025-05-01,"C급_250327 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"소이현 피부비결_250327 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"반반얼굴_250327 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"닥토_250327 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,노하우_250409,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,모공고민(숏)_250409,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,올영가지마_250409,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,마누라_250410,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,써보세요_250410,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,삼각이_250410,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"소이현 교체헤드_250410",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,담당자_250411,12748,10.119234,50000,"일일 예산",1,129000,2124.666667,0.2,1.729107,6,1,actions:offsite_conversion.fb_pixel_purchase,271,347,3,129000,12748,2025-04-29T10:34:42+0900,not_delivering,95,24,283,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-01,2025-05-01,4가지_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,색연필_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,선착순_250418,0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"소이현 방송_250418",103,,50000,"일일 예산",,,0,,0,0,,,5,5,,,,2025-04-29T10:34:42+0900,inactive,1,,5,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-01,2025-05-01,솔직후기_250418,17682,,50000,"일일 예산",,,2526,0,0.820633,7,,,727,853,1,,,2025-04-29T10:34:42+0900,inactive,179,41,668,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일"
2025-05-01,2025-05-01,"일주일 체험_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"소이현 루틴_250418",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"수동 W 소이현남편(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"수동 W 소이현파랑(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"수동 W 쟁여놓자(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"수동 W 틀린그림(숏) 250307",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"수동 W 쟁여놓자 순서변경 (숏) 250310",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"P2PSBG_ASC(수동 광고4)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"P2PSBG_ASC(수동 광고7)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"P2PSBG_ASC(수동 광고3)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"P2PSBG_ASC(수동 광고11)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"P2PSBG_ASC(수동 광고2)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"P2PSBG_ASC(수동 광고10)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"P2PSBG_ASC(수동 광고8)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"P2PSBG_ASC(수동 광고6)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,"P2PSBG_ASC(수동 광고5)_250314 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
2025-05-01,2025-05-01,최종판(숏)_250319,0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-01,2025-05-01,"판매 1위_250319",0,,80000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-03T17:21:03+0900,inactive,,,,~
2025-05-01,2025-05-01,C급_250327,0,,150000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-11T13:35:53+0900,inactive,,,,~
2025-05-01,2025-05-01,닥토_250327,0,,150000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-11T13:35:53+0900,inactive,,,,~
2025-05-01,2025-05-01,반반얼굴_250327,0,,150000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-11T13:35:53+0900,inactive,,,,~
2025-05-01,2025-05-01,백화점_250327,0,,150000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-11T13:35:53+0900,inactive,,,,~
2025-05-01,2025-05-01,"소이현 피부비결_250327",0,,150000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-11T13:35:53+0900,inactive,,,,~
2025-05-01,2025-05-01,"3종 비교_250319 - 사본",0,,50000,"일일 예산",,,0,,0,0,,,0,0,,,,2025-04-29T10:34:42+0900,inactive,,,,~
